step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,transaction_type
132,'C1622124632','2','M','28007','M348934600','28007','es_transportation',33.13,0,Travel and Transport
132,'C1156346576','4','F','28007','M348934600','28007','es_transportation',3.18,0,Travel and Transport
132,'C995844287','5','F','28007','M1823072687','28007','es_transportation',21.38,0,Travel and Transport
132,'C487569403','2','M','28007','M85975013','28007','es_food',14.42,0,Food and Dining
132,'C1161949399','2','M','28007','M1823072687','28007','es_transportation',69.65,0,Travel and Transport
132,'C1769470125','2','F','28007','M1823072687','28007','es_transportation',50.52,0,Travel and Transport
132,'C1591908890','2','M','28007','M1823072687','28007','es_transportation',7.53,0,Travel and Transport
132,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',2.99,0,Travel and Transport
132,'C1093826151','4','M','28007','M348934600','28007','es_transportation',26.77,0,Travel and Transport
132,'C1769927077','2','F','28007','M1823072687','28007','es_transportation',56.79,0,Travel and Transport
132,'C187514477','3','M','28007','M348934600','28007','es_transportation',10.74,0,Travel and Transport
132,'C1879341237','4','M','28007','M1823072687','28007','es_transportation',36.22,0,Travel and Transport
132,'C603564532','1','M','28007','M348934600','28007','es_transportation',41.23,0,Travel and Transport
132,'C603564532','1','M','28007','M1823072687','28007','es_transportation',59.73,0,Travel and Transport
132,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',3.37,0,Travel and Transport
132,'C1130259702','3','M','28007','M348934600','28007','es_transportation',11.53,0,Travel and Transport
132,'C506520283','4','F','28007','M348934600','28007','es_transportation',31.59,0,Travel and Transport
132,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',25.86,0,Travel and Transport
132,'C1738944491','2','M','28007','M348934600','28007','es_transportation',30.15,0,Travel and Transport
132,'C1315400589','3','F','28007','M85975013','28007','es_food',18.48,0,Food and Dining
132,'C996804095','3','M','28007','M1823072687','28007','es_transportation',46.29,0,Travel and Transport
132,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',42.19,0,Travel and Transport
132,'C819690995','5','F','28007','M1823072687','28007','es_transportation',2.1,0,Travel and Transport
132,'C352968107','2','M','28007','M1823072687','28007','es_transportation',72.74,0,Travel and Transport
132,'C2072009750','2','F','28007','M1823072687','28007','es_transportation',45.49,0,Travel and Transport
132,'C83613815','2','F','28007','M85975013','28007','es_food',33.66,0,Food and Dining
132,'C662931726','2','F','28007','M1823072687','28007','es_transportation',13.84,0,Travel and Transport
132,'C476477241','4','M','28007','M1946091778','28007','es_wellnessandbeauty',74.4,0,Health and Wellness
132,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',22.75,0,Travel and Transport
132,'C345742557','5','F','28007','M1823072687','28007','es_transportation',14.13,0,Travel and Transport
132,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',54.34,0,Travel and Transport
132,'C1865204568','5','M','28007','M1823072687','28007','es_transportation',50.8,0,Travel and Transport
132,'C671524709','5','F','28007','M85975013','28007','es_food',36.58,0,Food and Dining
132,'C156162339','2','F','28007','M348934600','28007','es_transportation',12.9,0,Travel and Transport
132,'C588719767','2','M','28007','M1823072687','28007','es_transportation',43.7,0,Travel and Transport
132,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',58.25,0,Travel and Transport
132,'C202531238','4','F','28007','M1823072687','28007','es_transportation',10.15,0,Travel and Transport
132,'C337109624','2','F','28007','M85975013','28007','es_food',47.12,0,Food and Dining
132,'C864655240','2','F','28007','M348934600','28007','es_transportation',39.39,0,Travel and Transport
132,'C1655037147','2','F','28007','M348934600','28007','es_transportation',24.0,0,Travel and Transport
132,'C998987490','2','F','28007','M1823072687','28007','es_transportation',24.18,0,Travel and Transport
132,'C272748313','4','M','28007','M349281107','28007','es_fashion',11.59,0,Retail and Fashion
132,'C194016923','3','F','28007','M348934600','28007','es_transportation',40.87,0,Travel and Transport
132,'C765155274','1','F','28007','M1823072687','28007','es_transportation',21.65,0,Travel and Transport
132,'C1870872671','2','F','28007','M85975013','28007','es_food',20.74,0,Food and Dining
132,'C986553990','5','F','28007','M1823072687','28007','es_transportation',11.92,0,Travel and Transport
132,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',63.51,0,Travel and Transport
132,'C574062699','2','M','28007','M1823072687','28007','es_transportation',42.11,0,Travel and Transport
132,'C546957379','5','M','28007','M348934600','28007','es_transportation',47.18,0,Travel and Transport
133,'C352968107','2','M','28007','M1823072687','28007','es_transportation',16.51,0,Travel and Transport
133,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',37.09,0,Travel and Transport
133,'C1865204568','5','M','28007','M1823072687','28007','es_transportation',7.86,0,Travel and Transport
133,'C490238464','3','M','28007','M1823072687','28007','es_transportation',0.05,0,Travel and Transport
133,'C153419170','3','F','28007','M348934600','28007','es_transportation',20.36,0,Travel and Transport
133,'C603564532','1','M','28007','M85975013','28007','es_food',37.0,0,Food and Dining
133,'C51444479','3','M','28007','M1313686961','28007','es_contents',15.13,0,Services
133,'C202531238','4','F','28007','M85975013','28007','es_food',49.39,0,Food and Dining
133,'C1273110804','4','M','28007','M1823072687','28007','es_transportation',24.11,0,Travel and Transport
133,'C83613815','2','F','28007','M1823072687','28007','es_transportation',53.25,0,Travel and Transport
133,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',5.74,0,Travel and Transport
133,'C864655240','2','F','28007','M348934600','28007','es_transportation',4.13,0,Travel and Transport
133,'C1413412440','2','F','28007','M349281107','28007','es_fashion',64.46,0,Retail and Fashion
133,'C923875417','5','F','28007','M348934600','28007','es_transportation',31.18,0,Travel and Transport
133,'C545248492','4','M','28007','M1823072687','28007','es_transportation',61.33,0,Travel and Transport
133,'C1698653726','2','M','28007','M1823072687','28007','es_transportation',42.48,0,Travel and Transport
133,'C823286801','2','F','28007','M348934600','28007','es_transportation',37.63,0,Travel and Transport
133,'C39858251','5','F','28007','M348934600','28007','es_transportation',39.7,0,Travel and Transport
133,'C337109624','2','F','28007','M1823072687','28007','es_transportation',29.73,0,Travel and Transport
133,'C998987490','2','F','28007','M1823072687','28007','es_transportation',7.4,0,Travel and Transport
133,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',20.91,0,Travel and Transport
133,'C272748313','4','M','28007','M1823072687','28007','es_transportation',5.25,0,Travel and Transport
133,'C1622124632','2','M','28007','M348934600','28007','es_transportation',43.33,0,Travel and Transport
133,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',6.09,0,Travel and Transport
133,'C2072009750','2','F','28007','M1823072687','28007','es_transportation',66.71,0,Travel and Transport
133,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',16.62,0,Travel and Transport
133,'C2096367617','2','M','28007','M1823072687','28007','es_transportation',28.4,0,Travel and Transport
133,'C1769470125','2','F','28007','M1823072687','28007','es_transportation',25.51,0,Travel and Transport
133,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',12.94,0,Travel and Transport
133,'C546957379','5','M','28007','M348934600','28007','es_transportation',41.67,0,Travel and Transport
133,'C996804095','3','M','28007','M85975013','28007','es_food',5.01,0,Food and Dining
133,'C1879341237','4','M','28007','M1823072687','28007','es_transportation',12.03,0,Travel and Transport
133,'C638163213','1','F','28007','M348934600','28007','es_transportation',51.43,0,Travel and Transport
133,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',50.77,0,Travel and Transport
133,'C476477241','4','M','28007','M348934600','28007','es_transportation',25.3,0,Travel and Transport
133,'C476477241','4','M','28007','M1823072687','28007','es_transportation',34.18,0,Travel and Transport
133,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',32.58,0,Travel and Transport
133,'C1055224400','3','F','28007','M348934600','28007','es_transportation',31.75,0,Travel and Transport
133,'C1156346576','4','F','28007','M348934600','28007','es_transportation',16.94,0,Travel and Transport
133,'C1038996959','2','M','28007','M1823072687','28007','es_transportation',26.6,0,Travel and Transport
133,'C1161949399','2','M','28007','M1823072687','28007','es_transportation',32.62,0,Travel and Transport
133,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',54.43,0,Travel and Transport
133,'C662931726','2','F','28007','M1823072687','28007','es_transportation',8.16,0,Travel and Transport
133,'C1771717627','2','F','28007','M1823072687','28007','es_transportation',2.23,0,Travel and Transport
133,'C1655037147','2','F','28007','M1649169323','28007','es_sportsandtoys',60.79,0,Entertainment
133,'C1870872671','2','F','28007','M1823072687','28007','es_transportation',24.9,0,Travel and Transport
133,'C671524709','5','F','28007','M1823072687','28007','es_transportation',60.58,0,Travel and Transport
133,'C1425441042','2','M','28007','M348934600','28007','es_transportation',38.19,0,Travel and Transport
133,'C986553990','5','F','28007','M1823072687','28007','es_transportation',14.45,0,Travel and Transport
133,'C72353846','2','M','28007','M1823072687','28007','es_transportation',9.97,0,Travel and Transport
133,'C588719767','2','M','28007','M1823072687','28007','es_transportation',11.32,0,Travel and Transport
133,'C1760612790','3','M','28007','M1823072687','28007','es_transportation',1.51,0,Travel and Transport
133,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',31.78,0,Travel and Transport
133,'C98707741','4','F','28007','M348934600','28007','es_transportation',19.8,0,Travel and Transport
133,'C327430270','5','F','28007','M348934600','28007','es_transportation',28.98,0,Travel and Transport
133,'C60351691','2','F','28007','M348934600','28007','es_transportation',13.02,0,Travel and Transport
133,'C1551465414','1','M','28007','M348934600','28007','es_transportation',13.95,0,Travel and Transport
133,'C1897705669','2','M','28007','M1823072687','28007','es_transportation',22.26,0,Travel and Transport
133,'C487569403','2','M','28007','M1823072687','28007','es_transportation',27.84,0,Travel and Transport
133,'C1591908890','2','M','28007','M1823072687','28007','es_transportation',16.91,0,Travel and Transport
133,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',8.13,0,Travel and Transport
133,'C623601481','3','M','28007','M1823072687','28007','es_transportation',11.79,0,Travel and Transport
133,'C1563705147','5','F','28007','M348934600','28007','es_transportation',28.83,0,Travel and Transport
133,'C1093826151','4','M','28007','M348934600','28007','es_transportation',26.83,0,Travel and Transport
133,'C1695454092','2','M','28007','M1823072687','28007','es_transportation',5.7,0,Travel and Transport
133,'C603081336','3','F','28007','M1823072687','28007','es_transportation',31.62,0,Travel and Transport
133,'C757503768','5','M','28007','M348934600','28007','es_transportation',23.56,0,Travel and Transport
133,'C995844287','5','F','28007','M1823072687','28007','es_transportation',6.56,0,Travel and Transport
133,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',55.37,0,Travel and Transport
133,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',54.81,0,Travel and Transport
133,'C574062699','2','M','28007','M85975013','28007','es_food',37.76,0,Food and Dining
133,'C1988407051','5','M','28007','M348934600','28007','es_transportation',52.81,0,Travel and Transport
133,'C168310052','2','M','28007','M1823072687','28007','es_transportation',32.63,0,Travel and Transport
133,'C819690995','5','F','28007','M1823072687','28007','es_transportation',50.51,0,Travel and Transport
133,'C765155274','1','F','28007','M85975013','28007','es_food',38.42,0,Food and Dining
